date,numbers,fetched_at
08/10/2018 to 13/10/2018,"1,3,8,2,4,5,9,0,2,3,6,1,3,1,3,9,4,9,0,3,1,1,3,7,5,6,8,9,1,4,8,9,2,7,0,9,7,2,2,3,1,5,5,1,5,2,3,0",2026-09-18 13:49:41
15/10/2018 to 20/10/2018,"5,8,9,2,1,1,4,6,1,3,6,0,6,3,6,7,1,5,6,2,0,1,9,0,5,8,0,3,3,1,2,0,1,4,9,4,0,2,2,6,8,8,0,6,7,3,6,8",2026-09-18 13:49:41
22/10/2018 to 27/10/2018,"3,5,8,6,1,1,2,8,1,6,9,6,4,3,3,8,2,2,5,9,3,3,5,5,2,4,9,5,6,1,5,0,2,2,5,9,6,2,6,8,6,8,0,4,1,1,4,6",2026-09-18 13:49:41
29/10/2018 to 03/11/2018,"5,8,0,3,9,2,7,0,4,6,9,9,2,6,7,9,1,8,0,9,0,1,4,5,1,2,0,3,5,8,8,9,3,3,9,5,8,1,8,9,5,7,0,2,3,1,2,0",2026-09-18 13:49:41
04/01/2018 to 09/01/2018,"2,7,8,7,9,1,8,0,4,7,9,0,3,5,8,0,5,8,0,3,3,2,4,7,2,3,7,2,1,3,8,0,1,5,8,4,2,4,8,0,6,7,8,1,9,2,3,4",2026-09-18 13:49:41
17/11/2018 to 22/11/2018,"5,5,8,8,8,5,6,7,2,7,0,9,4,7,8,9,1,3,7,1,1,1,5,5,3,8,0,1,7,3,7,7,5,7,8,0,3,7,8,8,2,4,4,0,0,3,7,0",2026-09-18 13:49:41
24/11/2018 to 29/11/2018,"4,6,9,9,3,5,9,9,4,7,0,1,6,5,5,6,3,5,0,8,0,1,1,8,6,6,7,9,9,1,3,5,1,5,8,4,5,7,8,0,1,2,8,1,2,1,5,6",2026-09-18 13:49:41
01/12/2018 to 06/12/2018,"1,8,0,9,7,1,2,4,3,6,8,7,9,3,8,8,3,4,9,6,0,2,2,6,4,6,8,9,8,2,7,9,4,7,0,1,6,2,5,9,3,5,5,3,3,6,8,9",2026-09-18 13:49:41
08/12/2018 to 13/12/2018,"1,4,8,3,6,2,7,7,3,7,9,9,4,6,9,9,1,5,8,4,3,1,5,7,1,2,6,9,7,1,8,8,2,4,7,3,0,6,6,8,2,3,4,9,6,2,4,0",2026-09-18 13:49:41
15/12/2018 to 20/12/2018,"4,5,6,5,0,2,3,5,1,6,6,3,0,4,7,9,1,7,7,5,0,1,4,5,4,7,8,9,7,2,6,9,3,6,8,7,0,5,5,0,6,7,0,3,8,3,7,8",2026-09-18 13:49:41
22/12/2018 to 27/12/2018,"9,9,0,8,5,1,6,8,1,1,9,1,5,1,7,7,3,6,6,5,6,1,6,9,4,4,6,4,1,1,3,7,1,3,6,0,7,2,7,8,3,8,9,0,9,1,3,5",2026-09-18 13:49:41
29/12/2018 to 03/01/2019,"2,3,0,5,9,2,7,0,6,6,9,1,6,1,2,3,3,9,0,2,7,4,6,7,7,8,8,3,0,4,6,0,1,3,5,9,1,2,4,5,5,7,9,1,2,1,2,9",2026-09-18 13:49:41
07/01/2019 to 12/01/2019,"5,7,8,0,0,1,4,5,1,1,4,6,2,5,8,9,3,9,0,2,6,3,4,9,5,8,9,2,0,2,3,5,4,4,9,7,1,4,7,0,3,4,5,2,8,2,6,0",2026-09-18 13:49:41
12/01/2019 to 17/01/2019,"2,6,9,7,8,4,6,8,2,7,8,7,8,3,5,0,5,5,8,8,6,7,9,0,2,3,0,5,1,1,3,7,2,7,9,8,3,7,8,8,7,0,0,7,7,4,6,7",2026-09-18 13:49:41
19/01/2019 to 24/01/2019,"2,3,6,1,0,4,7,9,2,4,5,1,6,8,8,0,9,0,0,9,8,1,7,0,1,5,8,4,4,2,2,0,1,5,6,2,0,3,8,9,2,3,7,2,8,2,2,4",2026-09-18 13:49:41
26/01/2019 to 31/01/2019,"1,8,0,9,8,4,5,9,1,4,6,1,4,2,6,6,2,8,0,0,1,3,8,0,3,4,8,5,1,5,6,0,1,3,9,3,3,3,4,6",2026-09-18 13:49:41
02/02/2019 to 07/02/2019,"7,7,9,3,8,1,2,5,2,4,8,4,9,3,6,0,1,6,6,3,3,1,5,7,8,0,0,8,4,1,3,0,2,4,9,5,5,6,9,0,4,9,0,3,1,4,8,9",2026-09-18 13:49:41
09/02/2019 to 14/02/2019,"3,3,4,0,1,1,3,7,1,3,4,8,1,2,2,7,1,5,0,6,6,1,1,4,1,4,5,0,0,2,3,5,1,2,8,1,3,1,5,7,4,5,0,9,7,2,6,9",2026-09-18 13:49:41
16/02/2019 to 21/02/2019,"4,6,8,8,0,6,7,7,1,9,0,0,6,4,4,8,4,7,9,0,4,1,5,8,3,3,6,2,8,5,6,7,1,2,6,9,2,2,3,7,2,4,0,6,9,1,8,0",2026-09-18 13:49:41
23/02/2019 to 28/02/2019,"2,5,6,3,9,6,6,7,2,4,9,5,8,1,7,0,6,9,0,5,1,6,7,8,1,2,8,1,1,1,3,7,6,7,9,2,9,3,7,9,3,6,6,5,6,2,4,0",2026-09-18 13:49:41
02/03/2019 to 07/03/2019,"1,2,6,9,5,2,3,0,1,2,6,9,3,2,5,6,1,6,0,7,9,1,8,0,1,2,7,0,3,4,9,0,2,5,6,3,6,2,4,0,1,3,8,2,8,4,6,8",2026-09-18 13:49:41
11/03/2019 to 16/03/2019,"8,8,9,5,0,5,6,9,1,5,8,4,1,1,0,0,6,8,9,3,8,1,7,0,1,3,9,3,6,1,1,4,1,4,6,1,3,3,0,0,1,2,4,7,8,1,7,0",2026-09-18 13:49:41
18/03/2019 to 23/03/2019,"1,4,7,2,2,3,9,0,1,3,9,3,2,3,9,0,1,2,7,0,0,1,9,0,3,3,4,0,1,4,8,9,1,8,8,7,0,5,6,9",2026-09-18 13:49:41
25/03/2019 to 30/03/2019,"4,7,8,9,9,1,8,0,7,0,0,7,3,3,0,0,8,9,0,7,7,5,6,6,1,4,9,4,2,1,2,9,2,4,4,0,8,4,5,9,4,8,8,0,1,1,2,8",2026-09-18 13:49:41
01/04/2019 to 06/04/2019,"3,5,6,4,7,2,2,3,3,5,0,8,1,3,3,5,4,4,5,3,5,7,8,0,2,7,7,6,0,4,6,0,4,8,0,2,0,1,2,7,1,2,5,8,5,6,9,0",2026-09-18 13:49:41
08/04/2019 to 13/04/2019,"1,3,7,1,8,2,6,0,6,7,9,2,2,1,5,6,1,3,5,9,5,2,6,7,1,2,6,9,2,3,4,5,2,4,0,6,2,2,3,7,2,4,5,1,9,2,7,0",2026-09-18 13:49:41
15/04/2019 to 20/04/2019,"1,3,8,2,2,2,4,6,7,8,0,5,9,5,6,8,2,3,6,1,5,6,9,0,1,3,4,8,7,4,4,9,1,2,9,2,7,3,6,8,2,2,0,4,3,6,7,0",2026-09-18 13:49:41
22/04/2019 to 27/04/2019,"1,6,0,7,4,2,5,7,3,5,6,4,0,3,7,0,1,3,9,3,3,4,9,0,2,6,9,7,5,3,3,9,4,7,8,9,8,1,8,9,1,3,7,1,6,2,5,9",2026-09-18 13:49:41
29/04/2019 to 04/05/2019,"2,8,9,9,3,2,3,8,4,7,9,0,2,2,4,6,5,5,9,9,3,2,2,9,3,7,0,0,0,6,7,7,3,4,9,6,5,1,6,8,5,7,0,2,6,3,6,7",2026-09-18 13:49:41
06/05/2019 to 11/05/2019,"6,0,0,6,1,2,2,7,1,7,8,6,2,7,7,8,3,4,8,5,2,2,3,7,2,5,6,3,8,4,5,9,2,3,6,1,7,1,6,0,2,3,6,1,7,1,6,0",2026-09-18 13:49:41
13/05/2019 to 18/05/2019,"4,5,8,7,3,2,3,8,3,4,6,3,4,1,5,8,6,8,0,4,6,1,6,9,2,6,0,8,6,3,6,7,2,2,6,0,9,1,3,5,1,1,2,4,8,4,6,8",2026-09-18 13:49:41
20/05/2019 to 25/05/2019,"6,8,9,3,8,1,8,9,4,9,0,3,9,3,6,0,4,8,9,1,8,1,7,0,3,9,9,1,5,6,9,0,2,8,9,9,1,3,9,9,1,4,0,5,9,5,6,8",2026-09-18 13:49:41
27/05/2019 to 01/06/2019,"2,3,0,5,9,1,3,5,2,4,8,4,2,5,7,0,2,4,9,5,8,1,7,0,3,4,5,2,7,8,9,0,1,4,7,2,1,3,8,0,1,5,7,3,3,2,4,7",2026-09-18 13:49:41
03/06/2019 to 08/06/2019,"2,8,9,9,0,1,4,5,1,4,7,2,1,1,0,0,5,9,0,4,5,6,9,0,1,8,9,8,1,1,4,6,2,2,8,2,3,1,2,0,2,9,9,0,7,7,0,0",2026-09-18 13:49:41
10/06/2019 to 15/06/2019,"1,4,6,1,7,2,5,0,7,8,8,3,0,6,7,7,5,6,8,9,2,2,2,8,2,7,0,9,6,2,6,8,1,6,0,7,5,1,6,8,2,6,8,6,5,3,5,7",2026-09-18 13:49:41
17/06/2019 to 22/06/2019,"2,3,9,4,0,5,7,8,1,6,9,6,9,1,4,4,6,7,0,3,5,6,9,0,1,6,9,6,0,1,1,8,1,3,7,1,6,2,5,9,5,7,9,1,4,1,6,7",2026-09-18 13:49:41
24/06/2019 to 29/06/2019,"2,2,9,3,3,5,9,9,1,1,0,2,3,5,8,0,2,2,9,3,0,1,4,5,2,5,8,5,0,2,8,0,5,8,0,3,0,6,6,8,4,8,9,1,9,1,2,6",2026-09-18 13:49:41
01/07/2019 to 06/07/2019,"2,3,0,5,7,8,9,0,2,4,6,2,2,2,3,7,4,5,7,6,3,2,5,6,6,8,9,3,6,2,7,7,4,5,7,6,1,5,7,9,1,6,8,5,2,5,7,0",2026-09-18 13:49:41
08/07/2019 to 13/07/2019,"3,0,0,3,7,8,9,0,3,4,0,7,7,1,6,0,4,6,9,9,3,1,5,7,1,1,8,0,5,2,5,8,7,9,0,6,0,1,3,6",2026-09-18 13:49:41
15/07/2019 to 20/07/2019,"3,5,7,5,1,4,8,9,1,3,8,2,1,2,3,6,1,3,0,4,3,3,4,6,2,6,8,6,1,5,7,9,1,1,7,9,9,1,8,0,9,9,0,8,4,7,8,9",2026-09-18 13:49:41
22/07/2019 to 27/07/2019,"6,6,9,1,3,4,9,0,5,7,0,2,6,3,6,7,1,1,6,8,5,1,4,0,6,9,9,4,4,6,9,9,7,7,8,2,1,3,4,4,2,2,0,4,4,2,3,9",2026-09-18 13:49:41
29/07/2019 to 03/08/2019,"3,8,9,0,9,1,8,0,1,3,3,7,6,2,5,9,2,6,8,6,4,3,5,6,2,4,6,2,2,5,7,0,2,8,0,0,7,3,7,7,1,2,4,7,9,1,3,5",2026-09-18 13:49:41
05/08/2019 to 10/08/2019,"5,6,0,1,4,3,5,6,4,4,5,3,2,1,5,6,1,5,7,3,2,6,6,0,2,2,6,0,5,1,7,7,2,7,0,9,6,3,6,7,2,3,6,1,1,5,6,0",2026-09-18 13:49:41
12/08/2019 to 17/08/2019,"2,4,5,1,0,4,7,9,3,6,8,7,0,4,7,9,3,6,0,9,3,2,4,7,3,8,9,0,2,2,5,5,4,6,7,7,4,1,3,0",2026-09-18 13:49:41
19/08/2019 to 24/08/2019,"2,5,5,2,1,2,4,5,3,8,9,0,7,4,4,9,4,8,0,2,8,4,6,8,1,2,8,1,0,1,3,6,1,2,0,3,3,2,5,6,7,7,7,1,0,1,2,7",2026-09-18 13:49:41
26/08/2019 to 31/08/2019,"1,2,6,9,5,2,6,7,2,3,4,9,1,4,8,9,1,1,0,2,7,1,7,9,6,6,9,1,6,2,5,9,5,8,0,3,5,1,6,8,7,0,0,7,5,7,9,9",2026-09-18 13:49:41
02/09/2019 to 07/09/2019,"1,4,7,2,6,3,5,8,3,5,6,4,4,2,4,8,5,5,0,0,2,3,4,5,3,6,6,5,9,4,5,0,4,5,5,4,9,3,6,0,4,6,0,0,5,2,6,7",2026-09-18 13:49:41
09/09/2019 to 14/09/2019,"3,4,5,2,4,1,6,7,2,6,7,5,1,2,9,0,1,5,9,5,8,2,7,9,4,6,9,9,7,2,5,0,2,3,6,1,0,6,7,7,6,7,0,3,1,2,3,6",2026-09-18 13:49:41
16/09/2019 to 21/09/2019,"3,7,8,8,5,3,3,9,1,6,6,3,5,7,9,9,1,1,8,0,8,5,5,8,3,3,4,0,6,7,9,0,1,9,0,0,6,4,6,6,1,4,0,5,3,4,9,0",2026-09-18 13:49:41
23/09/2019 to 28/09/2019,"8,8,0,6,9,1,2,6,4,6,7,7,6,3,5,8,1,7,9,7,3,5,9,9,2,5,0,7,4,1,4,9,6,6,9,1,5,2,6,7,8,9,9,6,4,7,8,9",2026-09-18 13:49:41
30/09/2019 to 05/10/2019,"2,0,0,2,1,5,8,8,1,2,3,6,8,2,8,8,2,6,7,5,9,6,6,7,5,7,0,2,1,2,2,7,5,8,0,3,0,1,2,7,1,7,0,8,2,3,9,0",2026-09-18 13:49:41
07/10/2019 to 12/10/2019,"3,6,8,7,9,2,8,9,3,7,7,7,6,2,4,0,2,2,4,8,8,5,6,7,4,9,0,3,2,1,2,9,1,5,6,2,1,6,6,9,2,6,9,7,6,3,3,0",2026-09-18 13:49:41
14/10/2019 to 19/10/2019,"7,7,7,1,5,6,9,0,3,3,4,0,2,4,8,0,5,7,9,1,1,2,4,5,2,8,8,8,8,4,6,8,1,6,7,4,5,3,6,6,2,8,0,0,2,3,4,5",2026-09-18 13:49:41
21/10/2019 to 26/10/2019,"2,8,0,0,5,4,5,6,4,4,5,3,3,2,3,8,3,4,4,1,1,5,6,0,1,5,9,5,9,1,8,0",2026-09-18 13:49:41
04/11/2019 to 09/11/2019,"3,6,8,7,0,5,7,8,5,7,9,1,1,6,6,9,1,6,9,6,9,1,9,9,1,2,8,1,3,3,3,7,1,5,8,4,1,4,7,0,6,6,8,0,3,1,4,8",2026-09-18 13:49:41
11/11/2019 to 16/11/2019,"8,8,0,6,1,1,4,6,6,8,8,2,9,5,7,7,2,8,0,0,0,2,3,5,3,4,0,7,3,5,8,0,2,5,7,4,5,1,2,2,4,4,8,6,8,2,6,0",2026-09-18 13:49:41
18/11/2019 to 23/11/2019,"3,8,0,1,9,4,7,8,3,4,7,4,4,3,5,6,4,9,0,3,9,6,6,7,1,3,8,2,9,4,6,9,2,4,5,1,3,2,5,6,7,8,0,5,3,2,4,7",2026-09-18 13:49:41
25/11/2019 to 30/11/2019,"4,6,7,7,6,1,2,3,3,4,5,2,3,2,3,8,1,5,6,2,7,4,5,8,2,3,0,5,2,2,5,5,2,6,0,8,8,8,0,0,1,9,0,0,7,1,2,4",2026-09-18 13:49:41
02/12/2019 to 07/12/2019,"5,5,6,6,6,2,5,9,1,6,7,4,1,3,8,0,1,4,7,2,3,7,7,9,1,9,9,9,7,1,6,0,3,9,0,2,2,1,2,9,1,3,6,0,4,2,3,9",2026-09-18 13:49:41
09/12/2019 to 14/12/2019,"3,6,9,8,0,1,1,8,3,5,9,7,7,2,2,3,2,5,7,4,3,2,4,7,3,7,8,8,0,3,7,0,1,4,6,1,5,1,5,9,4,8,9,1,5,6,9,0",2026-09-18 13:49:41
16/12/2019 to 21/12/2019,"1,8,0,9,9,2,7,0,1,2,0,3,2,3,9,0,1,2,6,9,8,2,6,0,1,5,6,2,8,5,5,8,6,7,7,0,6,3,4,9,4,5,9,8,1,4,8,9",2026-09-18 13:49:41
23/12/2019 to 28/12/2019,"2,4,9,5,5,1,5,9,4,6,8,8,2,7,7,8,1,3,0,4,9,2,8,9,2,3,9,4,0,6,7,7,1,5,8,4,3,2,2,9,2,6,7,5,5,6,9,0",2026-09-18 13:49:41
30/12/2019 to 04/01/2020,"3,6,0,9,0,2,3,5,1,3,6,0,4,6,8,0,4,6,0,0,4,1,3,0,1,6,8,5,8,2,8,8,5,8,9,2,8,9,9,0,2,2,4,8,2,3,9,0",2026-09-18 13:49:41
06/01/2020 to 11/01/2020,"4,7,0,1,8,8,0,0,1,3,9,3,3,2,3,8,2,7,8,7,4,6,8,0,1,6,7,4,0,1,4,5,5,8,9,2,1,2,4,5,7,7,8,2,6,1,6,9",2026-09-18 13:49:41
13/01/2020 to 18/01/2020,"4,5,9,8,5,2,4,9,3,6,0,9,2,1,5,6,2,3,4,9,7,3,5,9,3,3,8,4,6,1,7,8,2,6,0,8,4,2,4,8,2,5,9,6,0,2,8,0",2026-09-18 13:49:41
20/01/2020 to 25/01/2020,"2,7,7,6,4,2,3,9,8,9,0,7,0,4,8,8,1,5,7,3,0,3,8,9,1,4,7,2,9,6,6,7,2,3,8,3,9,3,7,9,2,7,9,8,2,4,9,9",2026-09-18 13:49:41
27/01/2020 to 01/02/2020,"2,4,5,1,6,2,5,9,3,5,5,3,1,1,4,6,1,6,0,7,4,7,8,9,2,4,0,6,3,5,9,9,4,8,9,1,6,1,5,0,2,3,8,3,9,2,2,5",2026-09-18 13:49:41
03/02/2020 to 08/02/2020,"4,7,9,0,0,1,4,5,3,5,8,6,6,4,5,7,1,9,0,0,2,2,5,5,5,9,0,4,0,2,3,5,2,4,5,1,8,3,6,9,3,5,9,7,7,4,5,8",2026-09-18 13:49:41
10/02/2020 to 15/02/2020,"1,1,4,6,8,2,7,9,2,3,8,3,9,2,3,4,4,5,6,5,0,4,7,9,2,7,8,7,7,1,6,0,2,2,3,7,1,1,2,8,1,3,5,9,0,1,2,7",2026-09-18 13:49:41
17/02/2020 to 22/02/2020,"2,6,6,4,1,5,6,0,1,8,0,9,5,4,4,7,7,7,9,3,1,1,2,8,4,8,9,1,3,2,5,6,3,5,6,4,8,1,7,0,5,8,9,2,5,8,8,9",2026-09-18 13:49:41
24/02/2020 to 29/02/2020,"1,2,6,9,1,5,6,0,2,7,8,7,1,4,7,0,2,8,0,0,7,2,6,9,5,6,7,8,4,2,3,9,5,6,7,8,2,3,4,5,1,2,3,6,3,3,4,6",2026-09-18 13:49:41
02/03/2020 to 07/03/2020,"2,6,9,7,0,2,4,4,4,8,0,2,4,1,4,9,3,5,0,8,7,1,1,5,4,6,0,0,2,1,4,7,1,2,0,3,3,4,4,5,1,8,8,7,9,2,2,5",2026-09-18 13:49:41
09/03/2020 to 14/03/2020,"6,0,0,6,9,2,3,4,1,6,7,4,6,1,1,4,2,4,8,4,7,2,7,8,1,8,9,8,9,4,5,0,1,9,0,0,8,3,7,8",2026-09-18 13:49:41
16/03/2020 to 21/03/2020,"1,1,5,7,5,7,8,0,1,5,6,2,4,2,3,9,1,3,4,8,9,2,7,0,2,6,7,5,6,1,2,3,2,5,7,4,8,5,6,7,1,1,6,8,7,2,6,9",2026-09-18 13:49:41
13/04/2020 to 18/04/2020,"1,4,9,4,2,4,8,0,2,6,9,7,7,2,5,0,1,8,0,9,7,1,7,9,1,7,8,6,2,5,8,9,5,7,9,1,1,2,9,0,5,7,9,1,6,7,9,0",2026-09-18 13:49:41
20/04/2020 to 25/04/2020,"1,4,5,0,5,2,5,8,1,3,0,4,4,1,5,8,1,2,8,1,6,1,6,9,2,3,5,0,3,3,0,0,2,3,3,8,5,4,5,6,5,7,0,2,8,1,1,6",2026-09-18 13:49:41
27/04/2020 to 02/05/2020,"7,8,0,5,0,1,9,0,3,7,0,0,8,2,2,4,2,8,0,0,3,3,4,6,3,8,0,1,6,3,3,0,5,6,6,7,9,4,6,9,1,1,8,0,2,5,7,0",2026-09-18 13:49:41
04/05/2020 to 09/05/2020,"2,8,0,0,3,3,5,5,1,1,2,4,9,5,5,9,1,4,8,3,0,4,8,8,1,3,5,9,2,3,3,6,3,6,9,8,0,4,6,0,3,4,7,4,3,1,4,8",2026-09-18 13:49:41
11/05/2020 to 16/05/2020,"4,4,7,5,4,1,5,8,2,9,0,1,0,5,6,9,4,6,8,8,9,1,3,5,1,5,7,3,4,3,4,7,2,3,9,4,2,5,8,9,1,1,0,2,4,4,0,0",2026-09-18 13:49:41
18/05/2020 to 23/05/2020,"2,2,9,3,0,4,6,0,1,4,8,3,9,2,2,5,3,4,7,4,0,2,3,5,1,6,8,5,0,5,7,8,1,5,6,2,7,7,0,0,6,7,7,0,4,2,4,8",2026-09-18 13:49:41
25/05/2020 to 30/05/2020,"2,5,9,6,1,4,8,9,6,7,9,2,8,2,6,0,2,4,9,5,5,8,8,9,3,4,6,3,6,3,4,9,5,8,8,1,5,1,6,8,7,7,8,2,5,1,2,2",2026-09-18 13:49:41
01/06/2020 to 06/06/2020,"5,7,9,1,1,2,4,5,5,5,6,6,6,3,5,8,2,5,7,4,7,8,9,0,3,8,9,0,2,2,4,6,5,6,7,8,8,3,5,0,4,6,7,7,9,3,7,9",2026-09-18 13:49:41
08/06/2020 to 13/06/2020,"7,8,8,3,0,3,7,0,4,7,0,1,7,8,9,0,4,4,7,5,5,2,3,0,2,6,9,7,2,3,3,6,3,5,5,3,8,5,6,7,2,4,5,1,4,3,4,7",2026-09-18 13:49:41
15/06/2020 to 20/06/2020,"2,8,0,0,0,6,6,8,5,6,8,9,6,2,4,0,3,5,7,5,0,1,2,7,5,8,9,2,4,5,9,0,8,9,0,7,7,3,6,8,4,6,9,9,2,2,0,0",2026-09-18 13:49:41
22/06/2020 to 27/06/2020,"8,9,0,7,1,6,6,9,4,7,9,0,6,2,5,9,1,9,0,0,9,5,6,8,5,6,7,8,1,3,3,5,4,9,0,3,1,1,4,6,2,7,8,7,5,1,7,7",2026-09-18 13:49:41
29/06/2020 to 04/07/2020,"3,7,9,9,8,4,6,8,2,7,9,8,2,3,4,5,3,9,0,2,3,2,4,7,5,0,0,5,6,7,9,0,5,0,0,5,1,3,4,4,1,2,4,7,1,2,3,6",2026-09-18 13:49:41
06/07/2020 to 11/07/2020,"1,5,9,5,5,4,4,7,1,6,7,4,6,4,5,7,7,8,9,4,7,2,6,9,3,5,8,6,3,7,7,9,4,6,8,8,7,3,4,0,1,6,9,6,6,4,5,7",2026-09-18 13:49:41
13/07/2020 to 18/07/2020,"1,3,0,4,9,2,8,9,1,5,6,2,5,2,5,8,4,6,8,8,4,1,5,8,3,9,9,1,4,2,4,8,4,7,9,0,8,1,7,0,4,5,9,8,4,6,8,0",2026-09-18 13:49:41
20/07/2020 to 25/07/2020,"1,1,8,0,9,1,2,6,1,4,7,2,7,1,8,8,3,5,9,7,9,2,3,4,1,0,0,1,0,2,9,9,2,5,5,2,8,2,6,0,3,5,0,8,7,4,5,8",2026-09-18 13:49:41
27/07/2020 to 01/08/2020,"7,7,0,4,8,3,5,0,2,2,5,9,9,3,3,3,1,5,6,2,2,3,4,5,2,4,9,5,8,1,8,9,2,5,8,5,4,7,8,9,3,3,0,6,5,2,6,7",2026-09-18 13:49:41
03/08/2020 to 08/08/2020,"1,6,8,5,4,4,0,0,2,4,5,1,1,3,3,5,8,9,0,7,7,3,4,0,1,2,8,1,5,1,1,3,1,3,0,4,9,4,6,9,2,3,9,4,9,5,6,8",2026-09-18 13:49:41
10/08/2020 to 15/08/2020,"2,5,8,5,6,3,6,7,1,4,5,0,8,2,6,0,3,6,0,9,4,1,6,7,1,1,9,1,1,2,3,6,2,3,3,8,2,1,4,7",2026-09-18 13:49:41
17/08/2020 to 22/08/2020,"1,8,9,8,6,4,4,8,5,6,9,0,2,1,5,6,1,2,8,1,5,7,8,0,2,3,9,4,7,2,2,3,5,8,9,2,9,2,7,0,1,7,8,6,8,5,6,7",2026-09-18 13:49:41
24/08/2020 to 29/08/2020,"8,0,0,8,1,3,9,9,2,4,7,3,4,2,4,8,5,8,9,2,2,1,2,9,2,4,5,1,0,3,7,0,1,7,8,6,7,1,8,8,2,4,7,3,5,7,9,9",2026-09-18 13:49:41
31/08/2020 to 05/09/2020,"3,4,0,7,7,4,6,7,3,4,8,5,5,3,6,6,2,5,9,6,3,3,5,5,3,4,0,7,0,2,3,5,2,6,8,6,9,4,7,8,3,4,5,2,3,5,8,0",2026-09-18 13:49:41
07/09/2020 to 12/09/2020,"1,8,9,8,6,3,6,7,4,8,0,2,3,2,5,6,5,0,0,5,2,2,5,5,2,3,7,2,9,2,3,4,2,6,9,7,6,1,5,0,8,9,0,7,4,1,3,0",2026-09-18 13:49:41
14/09/2020 to 19/09/2020,"2,5,8,5,8,4,6,8,3,8,0,1,3,7,7,9,5,6,9,0,6,7,9,0,1,8,0,9,8,5,6,7,1,3,6,0,6,3,6,7,6,8,0,4,1,1,1,9",2026-09-18 13:49:41
21/09/2020 to 26/09/2020,"4,4,8,6,0,5,6,9,3,6,7,6,5,7,8,0,3,6,9,8,4,3,4,7,3,7,8,8,2,3,9,0,7,7,8,2,9,2,3,4,1,5,8,4,5,3,5,7",2026-09-18 13:49:41
28/09/2020 to 03/10/2020,"5,7,9,1,6,2,6,8,2,6,0,8,4,4,4,6,4,9,9,2,3,4,9,0,2,6,0,8,7,2,7,8,2,6,8,6,0,1,3,6,7,8,8,3,0,1,4,5",2026-09-18 13:49:41
05/10/2020 to 10/10/2020,"3,7,0,0,3,1,5,7,7,9,9,5,1,4,7,0,4,9,9,2,8,3,6,9,6,6,7,9,0,1,1,8,1,3,9,3,2,2,5,5,5,6,6,7,0,4,6,0",2026-09-18 13:49:41
12/10/2020 to 17/10/2020,"1,3,4,8,9,3,7,9,1,2,5,8,1,4,7,0,2,8,0,0,1,1,1,9,2,4,0,6,1,2,2,7,3,4,7,4,7,1,1,5,6,6,7,9,6,4,5,7",2026-09-18 13:49:41
19/10/2020 to 24/10/2020,"4,6,7,7,4,1,4,9,5,5,9,9,4,6,8,0,5,6,8,9,6,8,9,9,4,4,8,6,8,1,7,0,2,2,7,1,1,3,8,0,2,3,8,3,0,4,7,9",2026-09-18 13:49:41
26/10/2020 to 31/10/2020,"3,4,5,2,7,2,5,0,5,7,0,2,2,3,4,5,2,6,9,7,7,4,4,9,2,3,0,5,2,3,9,0,2,4,8,4,5,2,5,8,3,7,9,9,0,3,8,9",2026-09-18 13:49:41
02/11/2020 to 07/11/2020,"2,5,7,4,2,1,4,7,3,7,8,8,9,4,6,9,3,4,8,5,5,7,9,9,1,2,7,0,8,1,8,9,3,0,0,3,9,1,2,6,1,3,6,0,6,8,8,0",2026-09-18 13:49:41
16/11/2020 to 21/11/2020,"1,3,7,1,2,6,7,9,2,3,4,9,5,3,3,9,3,5,0,8,7,2,7,8,2,7,0,9,2,6,7,9,5,8,9,2,0,2,4,4,2,3,8,3,1,1,2,8",2026-09-18 13:49:41
23/11/2020 to 28/11/2020,"3,4,9,6,2,2,4,6,3,6,8,7,5,2,6,7,2,7,0,9,2,3,4,5,2,4,9,5,7,1,3,3,1,2,3,6,5,6,9,0,5,5,9,9,5,3,5,7",2026-09-18 13:49:41
30/11/2020 to 05/12/2020,"5,8,9,2,1,1,2,8,5,6,9,0,9,5,6,8,2,5,9,6,7,1,6,0,3,8,9,0,8,3,6,9,5,6,8,9,7,3,6,8,5,6,0,1,9,5,6,8",2026-09-18 13:49:41
07/12/2020 to 12/12/2020,"3,4,0,7,9,1,8,0,3,5,8,6,6,2,6,8,1,5,9,5,3,5,8,0,5,7,9,1,4,1,6,7,5,8,9,2,1,1,4,6,1,4,5,0,5,3,3,9",2026-09-18 13:49:41
14/12/2020 to 19/12/2020,"6,8,9,3,9,5,6,8,4,7,9,0,6,3,3,0,1,3,4,8,2,1,2,9,1,2,3,6,6,7,9,0,5,7,7,9,7,1,6,0,3,8,9,0,7,2,5,0",2026-09-18 13:49:41
21/12/2020 to 26/12/2020,"5,5,6,6,3,1,5,7,8,0,0,8,2,3,4,5,1,3,0,4,2,1,2,9,1,3,9,3,2,1,5,6,3,6,6,5,5,1,5,9,2,3,7,2,3,2,2,9",2026-09-18 13:49:41
28/12/2020 to 02/01/2021,"6,8,0,4,1,5,6,0,6,9,0,5,3,1,2,0,4,6,0,0,6,2,2,2,2,2,6,0,0,2,8,0,8,9,0,7,3,6,7,0,6,8,9,3,4,3,5,6",2026-09-18 13:49:41
04/01/2021 to 09/01/2021,"1,2,5,8,2,1,4,7,4,8,9,1,7,3,5,9,2,6,6,4,5,3,3,9,1,6,7,4,9,3,7,9,1,4,5,0,8,4,6,8,7,9,9,5,5,1,4,0",2026-09-18 13:49:41
